,X,Y,Z,AUGT
319374,153.0,-708.0,-481.0,10.545230841636661
2322744,129.0,676.0,215.0,22.58208928108216
704806,105.0,932.0,151.0,22.890215492248537
3064033,-111.0,44.0,175.0,37.26178507804871
718512,-167.0,164.0,223.0,24.74385137557984
2373519,337.0,756.0,271.0,10.687259793281557
51060,177.0,476.0,7.0,11.154677033424377
3546126,-55.0,556.0,191.0,19.81545352935791
3149890,97.0,260.0,151.0,39.77915811538696
2127069,-495.0,-340.0,375.0,12.25347204208374
3699036,433.0,-724.0,-737.0,18.132326221466066
1005695,49.0,948.0,151.0,21.191858863830568
2614027,209.0,428.0,-121.0,11.29018247127533
579681,-23.0,-1156.0,399.0,15.822953271865845
2427189,-175.0,-92.0,199.0,19.950860834121706
2546048,-79.0,756.0,151.0,24.45856914520264
1091945,-79.0,764.0,255.0,12.807765102386474
3466395,-31.0,-36.0,-121.0,14.346991920471194
3393238,201.0,-988.0,-929.0,22.959301185607917
1219889,-15.0,-1100.0,375.0,15.02159380912781
701919,545.0,-1268.0,-585.0,10.612725377082825
3254034,57.0,-324.0,-193.0,23.264389944076537
2932885,209.0,-1004.0,-761.0,13.550354528427125
809691,209.0,20.0,-273.0,13.793558692932132
803998,9.0,1044.0,199.0,18.43989868164063
1164409,-103.0,52.0,207.0,35.749715423583986
108944,257.0,-204.0,-273.0,10.629489779472351
284811,-127.0,1156.0,527.0,32.64545512199402
1133663,217.0,-444.0,-441.0,15.607532453536987
2899484,313.0,516.0,-97.0,18.291090369224552
62629,121.0,692.0,143.0,21.21541314125061
2086808,-55.0,-508.0,-337.0,13.482430076599126
1426626,-223.0,-1148.0,399.0,35.2468487739563
755538,-15.0,212.0,-145.0,24.74561777114868
2587084,97.0,756.0,239.0,12.717256021499633
3163574,-679.0,-1300.0,399.0,12.462081956863404
1755765,697.0,-924.0,-841.0,11.61156599521637
3705332,41.0,196.0,247.0,11.399520254135131
3679866,257.0,-180.0,-337.0,15.404639959335327
3457772,-71.0,-76.0,231.0,12.556905388832094
3145931,-55.0,-348.0,119.0,12.460433554649356
3436567,641.0,-1076.0,-337.0,11.37958288192749
1299513,297.0,492.0,-145.0,18.29340467453003
2962768,425.0,580.0,143.0,31.726226139068604
1287562,745.0,-1204.0,-761.0,12.801622438430787
2780720,-103.0,28.0,167.0,36.321553277969365
2959602,257.0,188.0,-89.0,22.83963723182679
1500863,81.0,-1116.0,-993.0,18.04040238857269
2313409,-167.0,372.0,-9.0,10.40450565814972
3272693,73.0,396.0,167.0,14.059055423736575
1411918,-183.0,220.0,231.0,14.036515188217162
3088943,241.0,-28.0,-361.0,15.297840785980224
2716867,257.0,748.0,151.0,20.14245400428772
2389367,-55.0,300.0,207.0,16.898058485984805
2311289,9.0,-220.0,23.0,14.938105916976928
2788562,-407.0,812.0,159.0,29.887338256835942
836644,-111.0,-68.0,271.0,32.835459470748894
2768256,-127.0,36.0,159.0,12.48067934513092
2334709,-215.0,316.0,-209.0,10.674697589874267
665004,-47.0,884.0,159.0,12.193631887435913
2675132,-15.0,-36.0,-137.0,11.080581879615783
3587404,121.0,-60.0,-249.0,17.013951325416567
3467268,265.0,292.0,-201.0,19.287857341766358
3323979,217.0,764.0,151.0,20.499015903472905
92939,-335.0,44.0,183.0,24.943271827697764
665685,25.0,324.0,-209.0,18.15104160308838
2940665,81.0,508.0,151.0,35.08152723312378
1535682,-455.0,460.0,119.0,15.362513995170596
1159376,-191.0,500.0,-17.0,18.642548179626466
493914,-223.0,516.0,175.0,24.775819396972658
393621,-271.0,-1204.0,375.0,22.40873250961304
2182346,-247.0,-44.0,167.0,17.116856718063353
1929126,17.0,-828.0,391.0,14.78015604019165
1641432,225.0,-1276.0,-809.0,16.793580627441408
1865299,-119.0,-1212.0,359.0,17.892643165588378
794779,-23.0,524.0,223.0,14.204848480224609
128644,-591.0,716.0,567.0,19.148253679275516
2032223,-247.0,-1140.0,383.0,34.36477017402649
598842,-47.0,260.0,223.0,40.0
3675480,-215.0,468.0,167.0,27.983430194854737
1564460,-479.0,380.0,159.0,15.212352848052982
953725,-471.0,852.0,231.0,21.047285461425787
2886748,489.0,284.0,-329.0,13.182483959198
1834452,41.0,244.0,191.0,24.956274461746222
2863022,433.0,748.0,143.0,17.46011691093445
1547000,-223.0,908.0,167.0,13.271647214889526
1607867,-87.0,-1100.0,415.0,15.386483001708985
197797,-303.0,388.0,207.0,26.67752413749695
3188775,-575.0,684.0,495.0,23.078869342803955
1709229,-55.0,508.0,143.0,27.55596480369568
3486748,33.0,44.0,231.0,10.515363335609436
490135,-543.0,572.0,519.0,20.1344211101532
2883191,425.0,36.0,-361.0,19.44473125934601
877868,9.0,316.0,-249.0,12.15187509059906
476382,-807.0,-388.0,375.0,10.951550889015198
3277482,-687.0,-836.0,375.0,15.211259365081787
3257632,-303.0,76.0,327.0,16.71983711719513
1977845,217.0,508.0,191.0,17.420800590515142
59589,345.0,-684.0,-665.0,13.884636712074279
1436765,-135.0,-52.0,215.0,10.514667057991028
862488,-239.0,188.0,223.0,26.402655696868898
3278341,17.0,-1220.0,343.0,14.76680760383606
2741190,-271.0,692.0,167.0,17.945291566848756
1402173,-399.0,-1124.0,391.0,11.886664581298831
3659722,-303.0,252.0,15.0,10.205321192741394
3220139,-207.0,276.0,-153.0,10.199712419509886
3392311,9.0,564.0,167.0,35.326535177230845
3572579,121.0,-276.0,-449.0,15.299502038955689
2076318,353.0,84.0,-289.0,17.571472263336187
3698310,193.0,-484.0,-481.0,16.238329601287848
1260471,209.0,836.0,495.0,11.815082335472107
2025194,281.0,204.0,-113.0,18.70908591747284
2035094,-31.0,668.0,231.0,10.156945085525514
1753471,-295.0,500.0,175.0,20.33578085899353
2984130,313.0,468.0,47.0,15.285561299324035
2642251,1.0,-316.0,-305.0,16.75175840854645
690377,-255.0,612.0,167.0,20.494504117965697
1385466,497.0,716.0,183.0,25.534850788116454
693895,89.0,476.0,151.0,31.902454471588136
282476,57.0,-852.0,-705.0,10.733332109451297
1753515,121.0,-204.0,-113.0,12.780374288558962
254036,137.0,-340.0,-313.0,17.888041424751282
3044334,-127.0,148.0,215.0,17.387271785736086
521540,-271.0,28.0,167.0,11.446183705329895
1521216,17.0,-92.0,287.0,22.42545018196106
1987848,393.0,-636.0,-697.0,15.734600782394411
1788896,-15.0,-852.0,399.0,19.05743384361267
2515527,521.0,644.0,151.0,24.11098408699036
1480832,-79.0,92.0,215.0,10.674125146865846
228622,-903.0,-1116.0,191.0,11.627186679840088
240950,-7.0,1116.0,535.0,10.43319206237793
2053870,-183.0,-92.0,151.0,10.86197407245636
910986,-23.0,-260.0,223.0,11.169934391975405
2756326,-151.0,572.0,135.0,13.901079845428466
3346035,-207.0,404.0,151.0,18.473754596710208
3375591,-63.0,52.0,271.0,30.73263564109802
2715868,-127.0,180.0,511.0,26.54631085395813
3508054,-87.0,-468.0,-321.0,13.938407802581787
3330785,-111.0,-844.0,367.0,13.920733332633974
3439207,425.0,-724.0,-609.0,11.294249153137207
2151640,193.0,-1316.0,-993.0,11.091917419433594
209433,-183.0,372.0,175.0,33.609953832626346
2119230,-39.0,460.0,455.0,12.700511479377749
888085,65.0,-1060.0,527.0,14.493158817291262
1793631,-71.0,268.0,-217.0,12.28025419712067
3104366,-135.0,-44.0,151.0,28.22127676010132
669129,-471.0,500.0,215.0,10.616636681556702
2417906,-7.0,228.0,-129.0,17.44881992340088
438035,-239.0,-100.0,319.0,10.461839914321901
3021023,-199.0,356.0,207.0,40.0
2563536,-15.0,244.0,-177.0,10.070153379440306
3116206,-423.0,516.0,463.0,15.527631092071536
3386119,-215.0,236.0,239.0,23.613143253326417
1734628,721.0,-1212.0,-865.0,10.671380925178529
1429657,-615.0,284.0,535.0,10.153005743026734
2174727,-519.0,228.0,439.0,17.10943014621735
318055,-87.0,-228.0,-153.0,11.643474435806274
2364899,401.0,-844.0,-729.0,23.671880578994752
2855510,-247.0,404.0,151.0,19.478713345527648
1246051,65.0,772.0,151.0,28.859611463546763
725101,-63.0,324.0,231.0,16.546878719329836
3240814,353.0,564.0,151.0,38.00164546966553
1972935,-751.0,-1212.0,359.0,11.81643750667572
2356285,-199.0,-76.0,159.0,11.429091024398804
168738,105.0,372.0,135.0,10.473675465583804
3055405,-775.0,-1476.0,375.0,10.154279136657717
2243924,-375.0,636.0,495.0,17.622384643554692
2976322,361.0,-1316.0,-817.0,11.442273569107055
1575410,-191.0,636.0,135.0,20.150103712081908
2785051,-367.0,348.0,151.0,13.79802842140198
1668841,81.0,636.0,191.0,25.42402582168579
2953114,-503.0,372.0,175.0,13.410577964782714
2749329,9.0,492.0,175.0,14.396205663681032
1760535,-103.0,468.0,207.0,24.81205387115479
2874499,121.0,572.0,167.0,15.509490489959722
3398882,57.0,436.0,183.0,40.0
2811598,-215.0,-28.0,143.0,16.683990502357485
289638,-271.0,452.0,159.0,15.189880371093752
3436159,193.0,204.0,-201.0,15.814767336845401
2554149,-447.0,764.0,239.0,14.402494359016421
549034,105.0,532.0,175.0,19.877957296371466
1531817,-279.0,-4.0,215.0,22.919054937362677
1652697,-567.0,556.0,255.0,18.446477103233335
230201,65.0,84.0,223.0,15.379130029678345
2138567,-71.0,516.0,287.0,11.498968791961673
1962036,625.0,-1292.0,-481.0,38.30476689338685
2049278,297.0,212.0,-81.0,12.886759901046753
3047392,441.0,-1012.0,-897.0,17.511408972740174
1350308,-71.0,660.0,159.0,15.902043867111207
1345747,-231.0,548.0,279.0,19.40371279716492
3566848,-71.0,268.0,175.0,24.392310619354248
1225138,41.0,108.0,399.0,10.361233639717103
1591484,-7.0,204.0,231.0,10.204140090942383
1115924,433.0,220.0,-249.0,17.933002734184264
137448,345.0,644.0,159.0,27.623424291610718
1840975,425.0,-20.0,-377.0,24.06145257949829
2336816,-55.0,-196.0,-145.0,18.32916483879089
28307,121.0,124.0,-105.0,12.601634216308597
2726522,-127.0,708.0,263.0,11.628818726539615
3113223,121.0,564.0,151.0,40.0
113541,-623.0,532.0,543.0,13.97473340034485
1895211,-239.0,292.0,175.0,15.855415463447573
385804,-119.0,332.0,167.0,27.40291223526001
963737,617.0,-1196.0,-545.0,10.185693407058716
2289208,-295.0,388.0,271.0,20.426308631896973
1818368,-391.0,692.0,511.0,21.260949230194093
701366,-223.0,236.0,151.0,27.468046903610233
369401,-47.0,284.0,223.0,26.105672264099127
1509834,-351.0,396.0,159.0,14.209124279022216
3327608,-463.0,340.0,175.0,22.42925634384155
763913,-159.0,700.0,199.0,13.041484236717224
1773689,313.0,-780.0,-761.0,11.0187358379364
2260862,113.0,404.0,127.0,16.83948588371277
1474219,281.0,-740.0,-617.0,15.682335567474365
1386760,-183.0,676.0,127.0,23.563985586166385
464063,17.0,-476.0,-433.0,13.834561967849732
3687414,-367.0,388.0,159.0,23.299914121627808
2972360,-47.0,372.0,223.0,38.75748052597047
2187331,97.0,-276.0,-105.0,26.283643627166747
906034,665.0,-868.0,-937.0,10.812634158134461
19858,-79.0,508.0,-233.0,13.286056423187256
894510,553.0,-884.0,-705.0,17.65608634948731
2255779,-231.0,-44.0,135.0,12.905024337768555
1754623,-519.0,-388.0,391.0,10.747383832931519
2560911,-151.0,396.0,-9.0,16.691650724411012
1449443,105.0,84.0,-209.0,18.804659366607662
772406,-39.0,252.0,-233.0,13.833351659774781
1805328,-119.0,604.0,159.0,10.347160887718204
1671752,-583.0,292.0,487.0,10.005268716812132
1835534,-7.0,492.0,199.0,13.651079964637756
3336972,65.0,100.0,231.0,10.503882932662963
3294721,113.0,-260.0,-233.0,18.828171586990358
1986673,529.0,-876.0,-761.0,11.16671118736267
713167,465.0,-1324.0,-561.0,26.866271448135382
397558,121.0,-308.0,-121.0,13.250012373924255
2456850,-119.0,-924.0,-657.0,10.217421936988831
1591439,-215.0,220.0,223.0,28.751938438415532
3192464,-351.0,364.0,239.0,17.857200765609747
647578,-287.0,-156.0,567.0,35.10658388137818
1528542,377.0,548.0,127.0,21.51863737106323
2537495,257.0,836.0,471.0,11.011609506607055
1451959,-215.0,572.0,183.0,13.973828005790713
3358392,-567.0,380.0,551.0,10.95205557346344
2667544,-135.0,-1068.0,503.0,18.21981303691864
999798,361.0,804.0,487.0,21.155932807922362
1342586,249.0,604.0,159.0,12.579221320152286
1483690,-375.0,492.0,231.0,28.448655796051032
2698794,-319.0,484.0,199.0,39.22448654174805
1143813,713.0,-1452.0,-729.0,11.234011793136597
2133411,313.0,-876.0,-761.0,18.409958744049074
712506,-103.0,524.0,271.0,22.02553215026856
3381435,-655.0,-1036.0,375.0,19.792270755767824
3146739,497.0,-1476.0,-761.0,16.08645579814911
165180,449.0,668.0,159.0,19.011126708984374
2242921,-23.0,-1132.0,407.0,24.904116725921632
2032161,-967.0,-1132.0,399.0,10.300800013542176
874444,-295.0,-1196.0,375.0,22.37129940986633
1738605,441.0,284.0,-241.0,14.529047489166262
802235,-23.0,228.0,207.0,13.199491357803344
363415,-567.0,-284.0,383.0,10.487257552146911
146805,625.0,-972.0,-921.0,17.408424139022827
152372,-375.0,-52.0,151.0,20.063470888137818
454949,-279.0,124.0,247.0,11.07266697883606
1021946,113.0,-548.0,-337.0,10.599469232559203
406407,57.0,924.0,199.0,18.538579678535463
3633168,-239.0,100.0,135.0,22.229651308059694
855920,-199.0,716.0,159.0,25.895819330215453
1794965,-159.0,468.0,271.0,16.791543197631842
498856,361.0,-652.0,103.0,14.330519580841065
3441762,225.0,468.0,-105.0,17.83937909603119
2155457,-191.0,356.0,127.0,19.885385036468502
1991158,-215.0,348.0,111.0,23.64475612640381
1979276,561.0,-604.0,-705.0,13.236971187591553
1920540,1.0,404.0,135.0,12.198885512351989
3636661,601.0,-828.0,-929.0,21.595508289337157
720593,145.0,-404.0,-433.0,13.86259298324585
3407243,457.0,564.0,159.0,10.72080261707306
1170341,97.0,-1036.0,511.0,21.504349660873412
3620526,-271.0,-124.0,287.0,20.583118295669557
418819,-31.0,-484.0,-297.0,13.264224147796634
166251,-247.0,148.0,119.0,11.202833509445194
2685929,-175.0,324.0,207.0,31.154028463363648
3568386,17.0,748.0,-49.0,21.920074129104613
2125980,505.0,596.0,159.0,22.097557163238527
1538335,-47.0,772.0,223.0,10.171048212051392
3084796,9.0,-500.0,-377.0,13.737267684936526
2458503,513.0,-892.0,-753.0,17.307615756988525
1163788,9.0,-132.0,-161.0,10.332043719291686
512488,121.0,-492.0,-449.0,24.548842239379887
110728,-15.0,308.0,-97.0,19.081324577331547
3473725,601.0,-988.0,-953.0,15.837381172180176
1528401,137.0,348.0,143.0,17.250700902938846
598543,-191.0,228.0,-145.0,12.3678017616272
351304,-23.0,892.0,159.0,10.143721652030944
335441,-151.0,-340.0,175.0,11.08528642654419
3240243,-119.0,468.0,535.0,10.11338918209076
2426998,-63.0,52.0,191.0,29.234477519989014
788153,-159.0,716.0,175.0,10.44532551765442
3342518,-247.0,420.0,255.0,31.317335939407354
1247898,-223.0,-116.0,263.0,14.81248037815094
2037542,-223.0,-1140.0,383.0,14.74958758354187
1288567,457.0,308.0,-153.0,23.31623458862305
1530020,17.0,740.0,231.0,11.562869787216187
116178,233.0,596.0,167.0,10.922285032272338
1137111,241.0,-1292.0,-817.0,25.30426607131958
1379157,473.0,700.0,135.0,11.397194266319275
1178396,145.0,524.0,143.0,31.978390789031984
371582,681.0,-900.0,-745.0,11.151283264160156
1767634,369.0,668.0,151.0,28.94049415588379
2660429,385.0,-1084.0,-897.0,19.19001514911652
1092906,521.0,-972.0,-817.0,10.343702864646911
404300,-335.0,740.0,199.0,13.164329338073733
3351577,-215.0,516.0,111.0,18.78210160732269
2071885,505.0,76.0,-369.0,10.788179159164429
1497900,9.0,-580.0,-457.0,16.919429302215573
3193554,-255.0,492.0,159.0,18.148173546791078
906197,209.0,468.0,175.0,12.677850914001464
1017905,41.0,652.0,183.0,24.25012512207032
3136286,-15.0,252.0,175.0,17.178075408935552
689108,-31.0,732.0,151.0,13.355913162231447
1545320,-599.0,-108.0,367.0,15.661304712295534
1581816,193.0,28.0,-145.0,12.727696681022644
1009653,-143.0,884.0,159.0,10.475509619712833
2870488,-231.0,340.0,175.0,29.406916046142577
2503333,-239.0,284.0,183.0,11.208203959465028
2616758,121.0,196.0,63.0,10.82963688373566
727093,569.0,-580.0,-913.0,17.291440153121947
220031,89.0,924.0,191.0,14.757022333145144
2912680,257.0,-620.0,-553.0,12.464295792579653
775049,-671.0,-1132.0,375.0,18.574485874176027
2347807,-63.0,484.0,143.0,26.82391066551209
257745,-287.0,-1228.0,343.0,10.063909077644348
2195028,-351.0,388.0,143.0,35.28671183586121
2585519,-215.0,572.0,143.0,14.479920196533206
1788784,433.0,-1060.0,-913.0,21.691318893432623
548029,49.0,524.0,143.0,40.0
1669334,-215.0,52.0,191.0,11.247507429122924
3330652,177.0,124.0,-121.0,15.006614494323733
2650150,1.0,-644.0,-657.0,10.302949595451356
1137590,441.0,-692.0,55.0,11.731227612495426
918437,-271.0,580.0,183.0,14.118733191490175
1492583,513.0,-940.0,-801.0,18.113678598403933
1548343,-7.0,220.0,279.0,21.814644145965577
228763,-327.0,740.0,199.0,30.091382646560675
2952847,73.0,-36.0,95.0,21.04336714744568
815545,-527.0,580.0,535.0,23.889369201660163
1853225,1.0,4.0,183.0,38.8990071296692
1081555,-231.0,-92.0,167.0,26.965395212173465
3645623,9.0,476.0,255.0,11.508793783187866
811618,-279.0,284.0,183.0,31.948165798187254
3663151,-167.0,420.0,207.0,16.63001263141632
2772563,-47.0,316.0,207.0,32.10292401313782
2750768,-23.0,36.0,351.0,10.274954795837402
2442774,-143.0,484.0,-9.0,10.268822646141055
10290,-95.0,-676.0,-673.0,14.641408705711365
929704,825.0,-108.0,-833.0,13.655610442161562
3169718,-175.0,484.0,143.0,22.627218818664552
1730116,-167.0,28.0,327.0,11.7322988986969
1174706,-255.0,12.0,175.0,18.896240901947024
2803733,497.0,-612.0,-729.0,23.480808448791514
2403064,505.0,-812.0,-649.0,17.028915452957154
2489748,233.0,556.0,159.0,13.860810232162475
909545,593.0,-876.0,-817.0,25.3959363937378
965774,65.0,204.0,223.0,11.435549116134643
2527195,-719.0,-1124.0,359.0,11.745176529884342
200707,121.0,276.0,239.0,29.084990453720092
3349327,-23.0,836.0,151.0,18.57584571838379
1761698,-47.0,452.0,239.0,16.109936475753784
776957,529.0,-1028.0,-761.0,11.962568187713625
1817019,-247.0,108.0,215.0,10.033356976509095
252118,-583.0,676.0,567.0,15.460818815231324
843897,-127.0,132.0,159.0,15.157835245132446
2059891,217.0,804.0,143.0,11.309522867202759
1004805,-311.0,-1172.0,383.0,21.982227420806886
1705084,-159.0,460.0,583.0,19.28811085224152
3264687,-343.0,660.0,199.0,23.443473482131964
3662833,-247.0,-236.0,375.0,15.504750895500186
1593545,-431.0,380.0,135.0,12.972727990150455
1983246,-799.0,-1164.0,359.0,14.202044677734374
1279243,-519.0,268.0,495.0,15.058970832824707
3358522,641.0,-804.0,-753.0,11.00547034740448
2388467,57.0,-60.0,103.0,10.452706527709964
408878,-47.0,1124.0,527.0,33.69783434867859
2950365,625.0,524.0,79.0,18.15193181037903
3691041,-103.0,316.0,207.0,11.290382242202758
1788446,1.0,852.0,143.0,23.13245234489441
280340,177.0,436.0,-89.0,15.530061054229733
1798620,-39.0,444.0,279.0,37.14291553497315
774851,641.0,-996.0,-977.0,13.037181568145751
2226966,41.0,-996.0,-705.0,17.561675310134888
3318568,577.0,-1260.0,-657.0,10.630264329910279
325478,537.0,-1020.0,-745.0,13.875766181945801
3155667,201.0,772.0,159.0,26.30292677879334
3581212,97.0,-404.0,-329.0,13.559574365615847
1708991,-255.0,548.0,271.0,32.64104380607605
2214953,-271.0,348.0,143.0,17.594116473197943
2519719,-287.0,-4.0,159.0,26.34264731407166
2722071,-207.0,196.0,191.0,15.10295548439026
1429191,705.0,-1004.0,-761.0,18.188853216171264
1668334,-263.0,300.0,183.0,32.37695598602295
2001057,-623.0,-148.0,359.0,11.475620126724243
37023,313.0,716.0,143.0,23.409267091751104
1561334,-39.0,372.0,103.0,10.658204221725462
2320791,241.0,268.0,-201.0,16.480442619323732
1086553,-31.0,1124.0,543.0,18.66468770503998
829169,-567.0,-1364.0,359.0,10.882570338249206
120955,577.0,-908.0,-793.0,39.760685729980466
3098424,-263.0,324.0,191.0,20.75150766372681
2731005,145.0,740.0,183.0,18.05906286239624
1356268,-151.0,492.0,-33.0,30.234114885330204
686739,409.0,652.0,151.0,13.772957754135131
3314521,145.0,-644.0,-721.0,12.105007195472718
1359119,-47.0,532.0,-41.0,11.51167585849762
2257312,-279.0,92.0,199.0,21.8145763874054
685643,-359.0,428.0,159.0,17.994414186477663
1204880,-399.0,628.0,527.0,15.526874065399172
3466291,-47.0,276.0,215.0,22.219130039215088
2678817,-295.0,-52.0,175.0,31.11797389984131
2035070,-255.0,-1188.0,359.0,22.143733453750617
726130,-103.0,-4.0,191.0,35.010754585266106
3675030,121.0,-220.0,135.0,12.710157728195194
